epoch,step,test_acc,train_acc,train_loss,val_acc
191,575,,,,0.8157894611358643
192,578,,,,0.7631579041481018
193,581,,,,0.8684210777282715
194,584,,,,0.8421052694320679
195,587,,,,0.7894737124443054
196,590,,,,0.7894737124443054
197,593,,,,0.8421052694320679
198,596,,,,0.8684210777282715
199,599,,0.9090909361839294,0.2124997079372406,
199,599,,,,0.7894737124443054
200,602,,,,0.8947368264198303
201,605,,,,0.8684210777282715
202,608,,,,0.8157894611358643
203,611,,,,0.8947368264198303
204,614,,,,0.8684210777282715
205,617,,,,0.8684210777282715
206,620,,,,0.8684210777282715
207,623,,,,0.7894737124443054
208,626,,,,0.7894737124443054
209,629,,,,0.7631579041481018
210,632,,,,0.8157894611358643
211,635,,,,0.8421052694320679
212,638,,,,0.8947368264198303
213,641,,,,0.8421052694320679
214,644,,,,0.8421052694320679
215,647,,,,0.8157894611358643
216,649,,0.90625,0.16989827156066895,
216,650,,,,0.7894737124443054
217,653,,,,0.8421052694320679
218,656,,,,0.8157894611358643
219,659,,,,0.8157894611358643
220,662,,,,0.8947368264198303
221,665,,,,0.8947368264198303
222,668,,,,0.8684210777282715
223,671,,,,0.8421052694320679
224,674,,,,0.8684210777282715
225,677,,,,0.7894737124443054
226,680,,,,0.7894737124443054
227,683,,,,0.7894737124443054
228,686,,,,0.7894737124443054
229,689,,,,0.8421052694320679
230,692,,,,0.8157894611358643
231,695,,,,0.8157894611358643
232,698,,,,0.8421052694320679
233,699,,0.96875,0.09404022246599197,
233,701,,,,0.8684210777282715
234,704,,,,0.8421052694320679
235,707,,,,0.8157894611358643
236,710,,,,0.8157894611358643
237,713,,,,0.8157894611358643
238,716,,,,0.7631579041481018
239,719,,,,0.7631579041481018
240,722,,,,0.7631579041481018
241,725,,,,0.7631579041481018
242,728,,,,0.7894737124443054
243,731,,,,0.7894737124443054
244,734,,,,0.8684210777282715
245,737,,,,0.8684210777282715
246,740,,,,0.8684210777282715
247,743,,,,0.8421052694320679
248,746,,,,0.7631579041481018
249,749,,0.9545454382896423,0.18055373430252075,
249,749,,,,0.7894737124443054
250,752,,,,0.7631579041481018
251,755,,,,0.7631579041481018
252,758,,,,0.8157894611358643
253,761,,,,0.8421052694320679
254,764,,,,0.8421052694320679
255,767,,,,0.8421052694320679
256,770,,,,0.8684210777282715
257,773,,,,0.8421052694320679
258,776,,,,0.8684210777282715
259,779,,,,0.8421052694320679
260,782,,,,0.8684210777282715
261,785,,,,0.8421052694320679
262,788,,,,0.8421052694320679
263,791,,,,0.7631579041481018
264,794,,,,0.7631579041481018
265,797,,,,0.7894737124443054
266,799,,0.921875,0.14957097172737122,
266,800,,,,0.7894737124443054
267,803,,,,0.7631579041481018
268,806,,,,0.7894737124443054
269,809,,,,0.7631579041481018
270,812,,,,0.7631579041481018
271,815,,,,0.7631579041481018
272,818,,,,0.8421052694320679
273,821,,,,0.8157894611358643
274,824,,,,0.8157894611358643
275,827,,,,0.7894737124443054
276,830,,,,0.8157894611358643
277,833,,,,0.8157894611358643
278,836,,,,0.7894737124443054
279,839,,,,0.7894737124443054
280,842,,,,0.7894737124443054
281,845,,,,0.8684210777282715
282,848,,,,0.8157894611358643
283,849,,0.90625,0.19041836261749268,
283,851,,,,0.8421052694320679
284,854,,,,0.8157894611358643
285,857,,,,0.8421052694320679
286,860,,,,0.8157894611358643
287,863,,,,0.8157894611358643
288,866,,,,0.8157894611358643
289,869,,,,0.8421052694320679
290,872,,,,0.8421052694320679
291,875,,,,0.8421052694320679
292,878,,,,0.8421052694320679
293,881,,,,0.8421052694320679
294,884,,,,0.8421052694320679
295,887,,,,0.8157894611358643
296,890,,,,0.8157894611358643
297,893,,,,0.8157894611358643
298,896,,,,0.7894737124443054
299,899,,0.9545454382896423,0.05940588563680649,
299,899,,,,0.7894737124443054
300,902,,,,0.7894737124443054
301,905,,,,0.7894737124443054
302,908,,,,0.7894737124443054
303,911,,,,0.8421052694320679
304,914,,,,0.8947368264198303
305,917,,,,0.8947368264198303
306,920,,,,0.8157894611358643
307,923,,,,0.8157894611358643
308,926,,,,0.8421052694320679
309,929,,,,0.8421052694320679
310,932,,,,0.8157894611358643
311,935,,,,0.8947368264198303
312,938,,,,0.8157894611358643
313,941,,,,0.8684210777282715
314,944,,,,0.8684210777282715
315,947,,,,0.8421052694320679
316,949,,0.953125,0.17362524569034576,
316,950,,,,0.8421052694320679
317,953,,,,0.8157894611358643
318,956,,,,0.8157894611358643
319,959,,,,0.8421052694320679
320,962,,,,0.8421052694320679
321,965,,,,0.7894737124443054
322,968,,,,0.8684210777282715
323,971,,,,0.8421052694320679
324,974,,,,0.8421052694320679
325,977,,,,0.8421052694320679
326,980,,,,0.7894737124443054
327,983,,,,0.8157894611358643
328,986,,,,0.8421052694320679
329,989,,,,0.7894737124443054
330,992,,,,0.7894737124443054
331,995,,,,0.7894737124443054
332,998,,,,0.8684210777282715
333,999,,0.9375,0.11296407878398895,
333,1001,,,,0.8421052694320679
334,1004,,,,0.8421052694320679
335,1007,,,,0.8684210777282715
336,1010,,,,0.8157894611358643
337,1013,,,,0.8421052694320679
338,1016,,,,0.8157894611358643
339,1019,,,,0.8157894611358643
340,1022,,,,0.8157894611358643
341,1025,,,,0.8157894611358643
342,1028,,,,0.8421052694320679
343,1031,,,,0.8684210777282715
344,1034,,,,0.8684210777282715
345,1037,,,,0.8421052694320679
346,1040,,,,0.8157894611358643
347,1043,,,,0.8157894611358643
348,1046,,,,0.8157894611358643
349,1049,,0.8636363744735718,0.26083043217658997,
349,1049,,,,0.8157894611358643
350,1052,,,,0.8421052694320679
351,1055,,,,0.8421052694320679
352,1058,,,,0.8684210777282715
353,1061,,,,0.8421052694320679
354,1064,,,,0.8157894611358643
355,1067,,,,0.8157894611358643
356,1070,,,,0.8157894611358643
357,1073,,,,0.8421052694320679
358,1076,,,,0.8157894611358643
359,1079,,,,0.8157894611358643
360,1082,,,,0.8421052694320679
361,1085,,,,0.8157894611358643
362,1088,,,,0.8421052694320679
363,1091,,,,0.8421052694320679
364,1094,,,,0.8421052694320679
365,1097,,,,0.8421052694320679
366,1099,,0.953125,0.10813792049884796,
366,1100,,,,0.8421052694320679
367,1103,,,,0.8684210777282715
368,1106,,,,0.8421052694320679
369,1109,,,,0.8421052694320679
370,1112,,,,0.8684210777282715
371,1115,,,,0.8421052694320679
372,1118,,,,0.8947368264198303
373,1121,,,,0.8684210777282715
374,1124,,,,0.8421052694320679
375,1127,,,,0.7894737124443054
376,1130,,,,0.8421052694320679
377,1133,,,,0.8947368264198303
378,1136,,,,0.8421052694320679
379,1139,,,,0.7894737124443054
380,1142,,,,0.8421052694320679
381,1145,,,,0.8157894611358643
382,1148,,,,0.8157894611358643
383,1149,,0.921875,0.15079163014888763,
383,1151,,,,0.8157894611358643
384,1154,,,,0.8157894611358643
385,1157,,,,0.8157894611358643
386,1160,,,,0.8684210777282715
387,1163,,,,0.8421052694320679
388,1166,,,,0.8684210777282715
389,1169,,,,0.8157894611358643
390,1172,,,,0.8157894611358643
391,1175,,,,0.8421052694320679
392,1178,,,,0.8684210777282715
393,1181,,,,0.8421052694320679
394,1184,,,,0.8684210777282715
395,1187,,,,0.8684210777282715
396,1190,,,,0.8157894611358643
397,1193,,,,0.8157894611358643
398,1196,,,,0.8421052694320679
399,1199,,0.9545454382896423,0.1108487918972969,
399,1199,,,,0.8421052694320679
400,1202,,,,0.7894737124443054
401,1205,,,,0.8421052694320679
402,1208,,,,0.8157894611358643
403,1211,,,,0.8157894611358643
404,1214,,,,0.8157894611358643
405,1217,,,,0.8157894611358643
406,1220,,,,0.8421052694320679
407,1223,,,,0.8157894611358643
408,1226,,,,0.8157894611358643
409,1229,,,,0.8157894611358643
410,1232,,,,0.8421052694320679
411,1235,,,,0.8684210777282715
412,1238,,,,0.8684210777282715
413,1241,,,,0.8947368264198303
414,1244,,,,0.8157894611358643
415,1247,,,,0.8684210777282715
416,1249,,0.90625,0.25500962138175964,
416,1250,,,,0.8421052694320679
417,1253,,,,0.8684210777282715
418,1256,,,,0.8421052694320679
419,1259,,,,0.8421052694320679
420,1262,,,,0.8684210777282715
421,1265,,,,0.8947368264198303
422,1268,,,,0.8684210777282715
423,1271,,,,0.8684210777282715
424,1274,,,,0.8947368264198303
425,1277,,,,0.8947368264198303
426,1280,,,,0.8684210777282715
427,1283,,,,0.8421052694320679
428,1286,,,,0.8684210777282715
429,1289,,,,0.8421052694320679
430,1292,,,,0.8157894611358643
431,1295,,,,0.7894737124443054
432,1298,,,,0.8421052694320679
433,1299,,0.921875,0.13666227459907532,
433,1301,,,,0.8684210777282715
434,1304,,,,0.7894737124443054
435,1307,,,,0.7894737124443054
436,1310,,,,0.8421052694320679
437,1313,,,,0.8684210777282715
438,1316,,,,0.7894737124443054
439,1319,,,,0.7894737124443054
440,1322,,,,0.7894737124443054
441,1325,,,,0.8421052694320679
442,1328,,,,0.8421052694320679
443,1331,,,,0.8684210777282715
444,1334,,,,0.8421052694320679
445,1337,,,,0.8421052694320679
446,1340,,,,0.8684210777282715
447,1343,,,,0.8157894611358643
448,1346,,,,0.8157894611358643
449,1349,,0.9090909361839294,0.3388374149799347,
449,1349,,,,0.8421052694320679
450,1352,,,,0.8421052694320679
451,1355,,,,0.8421052694320679
452,1358,,,,0.8421052694320679
453,1361,,,,0.8421052694320679
454,1364,,,,0.8421052694320679
455,1367,,,,0.8421052694320679
456,1370,,,,0.8421052694320679
457,1373,,,,0.8421052694320679
458,1376,,,,0.8421052694320679
459,1379,,,,0.8157894611358643
460,1382,,,,0.8157894611358643
461,1385,,,,0.7631579041481018
462,1388,,,,0.7894737124443054
463,1391,,,,0.7894737124443054
464,1394,,,,0.7894737124443054
465,1397,,,,0.8421052694320679
466,1399,,0.921875,0.1441647857427597,
466,1400,,,,0.8421052694320679
467,1403,,,,0.8421052694320679
468,1406,,,,0.8157894611358643
469,1409,,,,0.8421052694320679
470,1412,,,,0.8421052694320679
471,1415,,,,0.8157894611358643
472,1418,,,,0.8157894611358643
473,1421,,,,0.8157894611358643
474,1424,,,,0.8157894611358643
475,1427,,,,0.8421052694320679
476,1430,,,,0.8157894611358643
477,1433,,,,0.8157894611358643
478,1436,,,,0.8157894611358643
479,1439,,,,0.8157894611358643
480,1442,,,,0.8684210777282715
481,1445,,,,0.8421052694320679
482,1448,,,,0.8684210777282715
483,1449,,0.9375,0.19707836210727692,
483,1451,,,,0.8684210777282715
484,1454,,,,0.8157894611358643
485,1457,,,,0.8421052694320679
486,1460,,,,0.8421052694320679
487,1463,,,,0.8157894611358643
488,1466,,,,0.8157894611358643
489,1469,,,,0.8421052694320679
490,1472,,,,0.8421052694320679
491,1475,,,,0.8157894611358643
492,1478,,,,0.8684210777282715
493,1481,,,,0.8157894611358643
494,1484,,,,0.8421052694320679
495,1487,,,,0.8421052694320679
496,1490,,,,0.8421052694320679
497,1493,,,,0.7894737124443054
498,1496,,,,0.8421052694320679
499,1499,,0.9545454382896423,0.11923082172870636,
499,1499,,,,0.8947368264198303
500,1500,0.8825757503509521,,,
500,1500,0.8947368264198303,,,
