epoch,step,test_acc,train_acc,train_loss,val_acc
0,9,,,,0.6458333134651184
1,19,,,,0.6458333134651184
2,29,,,,0.7361111044883728
3,39,,,,0.7777777314186096
4,49,,0.5,0.5104057788848877,
4,49,,,,0.7013888955116272
5,59,,,,0.75
6,69,,,,0.8125
7,79,,,,0.7916666865348816
8,89,,,,0.8125
9,99,,0.6666666865348816,0.8813481330871582,
9,99,,,,0.7569444179534912
10,109,,,,0.8125
11,119,,,,0.7916666865348816
12,129,,,,0.7777777314186096
13,139,,,,0.8194444179534912
14,149,,0.8333333134651184,0.44441571831703186,
14,149,,,,0.8194444179534912
15,159,,,,0.8125
16,169,,,,0.8125
17,179,,,,0.8194444179534912
18,189,,,,0.7916666865348816
19,199,,0.8333333134651184,0.2846951186656952,
19,199,,,,0.7916666865348816
20,209,,,,0.8194444179534912
21,219,,,,0.6458333134651184
22,229,,,,0.7916666865348816
23,239,,,,0.7569444179534912
24,249,,0.6666666865348816,0.6121125221252441,
24,249,,,,0.7777777314186096
25,259,,,,0.7986111044883728
26,269,,,,0.7986111044883728
27,279,,,,0.7986111044883728
28,289,,,,0.7777777314186096
29,299,,0.6666666865348816,0.9216734766960144,
29,299,,,,0.7222222685813904
30,309,,,,0.7777777314186096
31,319,,,,0.7777777314186096
32,329,,,,0.7361111044883728
33,339,,,,0.7569444179534912
34,349,,1.0,0.14814911782741547,
34,349,,,,0.7152777314186096
35,359,,,,0.7361111044883728
36,369,,,,0.7152777314186096
37,379,,,,0.8125
38,389,,,,0.7569444179534912
39,399,,0.6666666865348816,0.36350712180137634,
39,399,,,,0.7569444179534912
40,409,,,,0.7361111044883728
41,419,,,,0.7152777314186096
42,429,,,,0.8125
43,439,,,,0.7361111044883728
44,449,,1.0,0.2484024316072464,
44,449,,,,0.7986111044883728
45,459,,,,0.7986111044883728
46,469,,,,0.7986111044883728
47,479,,,,0.7569444179534912
48,489,,,,0.7291666865348816
49,499,,1.0,0.2176566869020462,
49,499,,,,0.7986111044883728
50,509,,,,0.7152777314186096
51,519,,,,0.7569444179534912
52,529,,,,0.7569444179534912
53,539,,,,0.7361111044883728
54,549,,0.8333333134651184,0.21430712938308716,
54,549,,,,0.7361111044883728
55,559,,,,0.7222222685813904
56,569,,,,0.7986111044883728
57,579,,,,0.7361111044883728
58,589,,,,0.7361111044883728
59,599,,0.8333333134651184,0.4333200454711914,
59,599,,,,0.7152777314186096
60,609,,,,0.7152777314186096
61,619,,,,0.7569444179534912
62,629,,,,0.7569444179534912
63,639,,,,0.7222222685813904
64,649,,0.8333333134651184,0.3287747800350189,
64,649,,,,0.7361111044883728
65,659,,,,0.7361111044883728
66,669,,,,0.7152777314186096
67,679,,,,0.7986111044883728
68,689,,,,0.7986111044883728
69,699,,0.6666666865348816,0.6147547364234924,
69,699,,,,0.7777777314186096
70,709,,,,0.8125
71,719,,,,0.7013888955116272
72,729,,,,0.7361111044883728
73,739,,,,0.7569444179534912
74,749,,1.0,0.15482410788536072,
74,749,,,,0.7986111044883728
75,759,,,,0.7361111044883728
76,769,,,,0.7986111044883728
77,779,,,,0.7986111044883728
78,789,,,,0.7569444179534912
79,799,,0.8333333134651184,0.40290936827659607,
79,799,,,,0.7986111044883728
80,809,,,,0.7986111044883728
81,819,,,,0.7569444179534912
82,829,,,,0.7986111044883728
83,839,,,,0.7986111044883728
84,849,,1.0,0.12472391873598099,
84,849,,,,0.7569444179534912
