epoch,step,test_acc,train_acc,train_loss,val_acc
0,2,,,,0.6842105388641357
1,5,,,,0.6578947305679321
2,8,,,,0.6842105388641357
3,11,,,,0.6842105388641357
4,14,,,,0.6842105388641357
5,17,,,,0.6842105388641357
6,20,,,,0.6842105388641357
7,23,,,,0.6842105388641357
8,26,,,,0.6842105388641357
9,29,,,,0.6842105388641357
10,32,,,,0.6842105388641357
11,35,,,,0.6842105388641357
12,38,,,,0.7105262875556946
13,41,,,,0.6842105388641357
14,44,,,,0.6842105388641357
15,47,,,,0.6842105388641357
16,49,,0.71875,0.8458982706069946,
16,50,,,,0.6842105388641357
17,53,,,,0.6842105388641357
18,56,,,,0.6842105388641357
19,59,,,,0.6842105388641357
20,62,,,,0.7105262875556946
21,65,,,,0.6842105388641357
22,68,,,,0.6842105388641357
23,71,,,,0.7105262875556946
24,74,,,,0.6842105388641357
25,77,,,,0.6842105388641357
26,80,,,,0.7894737124443054
27,83,,,,0.6842105388641357
28,86,,,,0.6842105388641357
29,89,,,,0.7631579041481018
30,92,,,,0.7105262875556946
31,95,,,,0.6842105388641357
32,98,,,,0.7368420958518982
33,99,,0.796875,0.4416995048522949,
33,101,,,,0.7105262875556946
34,104,,,,0.7105262875556946
35,107,,,,0.6842105388641357
36,110,,,,0.7368420958518982
37,113,,,,0.6842105388641357
38,116,,,,0.7105262875556946
39,119,,,,0.7368420958518982
40,122,,,,0.7105262875556946
41,125,,,,0.6842105388641357
42,128,,,,0.7368420958518982
43,131,,,,0.7368420958518982
44,134,,,,0.7105262875556946
45,137,,,,0.7105262875556946
46,140,,,,0.7368420958518982
47,143,,,,0.7105262875556946
48,146,,,,0.7368420958518982
49,149,,0.7727272510528564,0.5537979006767273,
49,149,,,,0.6842105388641357
50,152,,,,0.7368420958518982
51,155,,,,0.7631579041481018
52,158,,,,0.7368420958518982
53,161,,,,0.6842105388641357
54,164,,,,0.6842105388641357
55,167,,,,0.7105262875556946
56,170,,,,0.7368420958518982
57,173,,,,0.6842105388641357
58,176,,,,0.6842105388641357
59,179,,,,0.7105262875556946
60,182,,,,0.7105262875556946
61,185,,,,0.7631579041481018
62,188,,,,0.7105262875556946
63,191,,,,0.7368420958518982
64,194,,,,0.7368420958518982
65,197,,,,0.7368420958518982
66,199,,0.71875,0.5564733743667603,
66,200,,,,0.7631579041481018
67,201,0.7930871844291687,,,
67,201,0.7894737124443054,,,
