epoch,step,test_acc,train_acc,train_loss,val_acc
0,2,,,,0.6842105388641357
1,5,,,,0.6842105388641357
2,8,,,,0.6315789222717285
3,11,,,,0.6842105388641357
4,14,,,,0.6842105388641357
5,17,,,,0.6842105388641357
6,20,,,,0.6842105388641357
7,23,,,,0.6842105388641357
8,26,,,,0.6842105388641357
9,29,,,,0.6842105388641357
10,32,,,,0.7105262875556946
11,35,,,,0.7105262875556946
12,38,,,,0.7368420958518982
13,41,,,,0.7631579041481018
14,44,,,,0.7894737124443054
15,47,,,,0.7368420958518982
16,49,,0.78125,0.5053020715713501,
16,50,,,,0.8157894611358643
17,53,,,,0.6578947305679321
18,56,,,,0.7631579041481018
19,59,,,,0.8157894611358643
20,62,,,,0.7894737124443054
21,65,,,,0.7894737124443054
22,68,,,,0.7368420958518982
23,71,,,,0.7894737124443054
24,74,,,,0.8157894611358643
25,77,,,,0.7894737124443054
26,80,,,,0.7894737124443054
27,83,,,,0.7894737124443054
28,86,,,,0.8157894611358643
29,89,,,,0.8157894611358643
30,92,,,,0.8157894611358643
31,95,,,,0.8157894611358643
32,98,,,,0.8157894611358643
33,99,,0.90625,0.26682692766189575,
33,101,,,,0.8421052694320679
34,104,,,,0.7105262875556946
35,107,,,,0.8157894611358643
36,110,,,,0.8157894611358643
37,113,,,,0.8421052694320679
38,116,,,,0.7105262875556946
39,119,,,,0.7631579041481018
40,122,,,,0.8421052694320679
41,125,,,,0.7894737124443054
42,128,,,,0.8421052694320679
43,131,,,,0.8421052694320679
44,134,,,,0.8421052694320679
45,137,,,,0.8157894611358643
46,140,,,,0.8421052694320679
47,143,,,,0.8684210777282715
48,146,,,,0.8684210777282715
49,149,,0.8181818127632141,0.2500758469104767,
49,149,,,,0.8684210777282715
50,152,,,,0.8684210777282715
51,155,,,,0.7631579041481018
52,158,,,,0.8157894611358643
53,161,,,,0.8684210777282715
54,164,,,,0.8421052694320679
55,167,,,,0.8684210777282715
56,170,,,,0.8684210777282715
57,173,,,,0.7105262875556946
58,176,,,,0.8684210777282715
59,179,,,,0.7631579041481018
60,182,,,,0.7894737124443054
61,185,,,,0.7894737124443054
62,188,,,,0.7105262875556946
63,191,,,,0.7894737124443054
64,194,,,,0.6315789222717285
65,197,,,,0.8684210777282715
66,199,,0.921875,0.29939475655555725,
66,200,,,,0.7631579041481018
67,203,,,,0.7368420958518982
68,206,,,,0.7368420958518982
69,209,,,,0.8421052694320679
70,212,,,,0.8157894611358643
71,215,,,,0.8421052694320679
72,218,,,,0.8421052694320679
73,221,,,,0.8421052694320679
74,224,,,,0.8421052694320679
75,227,,,,0.8421052694320679
76,230,,,,0.8421052694320679
77,233,,,,0.8421052694320679
78,236,,,,0.8157894611358643
79,239,,,,0.8684210777282715
80,242,,,,0.8684210777282715
81,245,,,,0.8157894611358643
82,248,,,,0.8421052694320679
83,249,,0.859375,0.27455514669418335,
83,251,,,,0.8421052694320679
84,254,,,,0.8421052694320679
85,257,,,,0.8684210777282715
86,260,,,,0.8157894611358643
87,263,,,,0.8684210777282715
88,264,0.8920454978942871,,,
88,264,0.8684210777282715,,,
