epoch,step,test_acc,train_acc,train_loss,val_acc
0,9,,,,0.6458333134651184
1,19,,,,0.6458333134651184
2,29,,,,0.3541666567325592
3,39,,,,0.7013888955116272
4,49,,0.5,1.1558809280395508,
4,49,,,,0.6666666865348816
5,59,,,,0.6666666865348816
6,69,,,,0.625
7,79,,,,0.6666666865348816
8,89,,,,0.6666666865348816
9,99,,0.8333333134651184,0.5196942687034607,
9,99,,,,0.6666666865348816
10,109,,,,0.6666666865348816
11,119,,,,0.6666666865348816
12,129,,,,0.6597222685813904
13,139,,,,0.7013888955116272
14,149,,1.0,0.3339916169643402,
14,149,,,,0.6805555820465088
15,159,,,,0.7569444179534912
16,169,,,,0.6805555820465088
17,179,,,,0.7777777314186096
18,189,,,,0.7777777314186096
19,199,,0.8333333134651184,0.22740451991558075,
19,199,,,,0.7777777314186096
20,209,,,,0.6805555820465088
21,219,,,,0.7777777314186096
22,229,,,,0.7777777314186096
23,239,,,,0.7777777314186096
24,249,,0.8333333134651184,0.38076576590538025,
24,249,,,,0.6805555820465088
25,259,,,,0.7777777314186096
26,269,,,,0.7777777314186096
27,279,,,,0.7777777314186096
28,289,,,,0.7222222685813904
29,299,,0.8333333134651184,0.4051266014575958,
29,299,,,,0.7777777314186096
30,309,,,,0.8611111044883728
31,319,,,,0.8194444179534912
32,329,,,,0.8611111044883728
33,339,,,,0.7847222685813904
34,349,,0.8333333134651184,0.22467418015003204,
34,349,,,,0.8611111044883728
35,359,,,,0.8402777314186096
36,369,,,,0.7430555820465088
37,379,,,,0.8611111044883728
38,389,,,,0.8611111044883728
39,399,,0.8333333134651184,0.220160111784935,
39,399,,,,0.8611111044883728
40,409,,,,0.8402777314186096
41,419,,,,0.7847222685813904
42,429,,,,0.8402777314186096
43,439,,,,0.8402777314186096
44,449,,1.0,0.2104831337928772,
44,449,,,,0.8402777314186096
45,459,,,,0.7638888955116272
46,469,,,,0.7430555820465088
47,479,,,,0.8402777314186096
48,489,,,,0.7430555820465088
49,499,,0.6666666865348816,0.7343173623085022,
49,499,,,,0.7638888955116272
50,509,,,,0.8194444179534912
51,519,,,,0.8194444179534912
52,529,,,,0.7638888955116272
53,539,,,,0.8611111044883728
54,549,,1.0,0.1458611637353897,
54,549,,,,0.8611111044883728
55,559,,,,0.8611111044883728
56,569,,,,0.7847222685813904
57,579,,,,0.7847222685813904
58,589,,,,0.8611111044883728
59,599,,0.8333333134651184,0.19007034599781036,
59,599,,,,0.7847222685813904
60,609,,,,0.8611111044883728
61,619,,,,0.7847222685813904
62,629,,,,0.7847222685813904
63,639,,,,0.8611111044883728
64,649,,1.0,0.269715815782547,
64,649,,,,0.8611111044883728
65,659,,,,0.8611111044883728
66,669,,,,0.7847222685813904
67,679,,,,0.8611111044883728
68,689,,,,0.7638888955116272
69,699,,1.0,0.20177990198135376,
69,699,,,,0.7847222685813904
70,709,,,,0.7847222685813904
71,719,,,,0.7847222685813904
72,729,,,,0.7847222685813904
73,739,,,,0.7847222685813904
74,749,,0.8333333134651184,0.551869809627533,
74,749,,,,0.8611111044883728
75,759,,,,0.7430555820465088
76,769,,,,0.8611111044883728
77,779,,,,0.7638888955116272
78,789,,,,0.8611111044883728
79,799,,1.0,0.15687285363674164,
79,799,,,,0.8611111044883728
80,809,,,,0.8611111044883728
81,819,,,,0.8611111044883728
82,829,,,,0.7847222685813904
83,839,,,,0.8611111044883728
84,849,,1.0,0.04680463671684265,
