epoch,step,test_acc,train_acc,train_loss,val_acc
0,2,,,,0.8947368264198303
1,5,,,,0.7894737124443054
2,8,,,,0.7368420958518982
3,11,,,,0.5789473652839661
4,14,,,,0.7368420958518982
5,17,,,,0.7631579041481018
6,20,,,,0.7631579041481018
7,23,,,,0.7105262875556946
8,26,,,,0.7894737124443054
9,29,,,,0.7894737124443054
10,32,,,,0.7894737124443054
11,35,,,,0.7894737124443054
12,38,,,,0.7368420958518982
13,41,,,,0.7894737124443054
14,44,,,,0.7894737124443054
15,47,,,,0.7894737124443054
16,49,,0.828125,0.40952035784721375,
16,50,,,,0.7894737124443054
17,53,,,,0.7894737124443054
18,56,,,,0.7368420958518982
19,59,,,,0.7894737124443054
20,62,,,,0.7894737124443054
21,65,,,,0.7894737124443054
22,68,,,,0.7368420958518982
23,71,,,,0.7368420958518982
24,74,,,,0.7894737124443054
25,77,,,,0.7894737124443054
26,80,,,,0.7894737124443054
27,83,,,,0.7894737124443054
28,86,,,,0.7894737124443054
29,89,,,,0.7894737124443054
30,92,,,,0.7894737124443054
31,95,,,,0.7894737124443054
32,98,,,,0.7894737124443054
33,99,,0.859375,0.23929226398468018,
33,101,,,,0.7894737124443054
34,104,,,,0.7894737124443054
35,107,,,,0.7894737124443054
36,110,,,,0.7894737124443054
37,113,,,,0.7894737124443054
38,116,,,,0.7894737124443054
39,119,,,,0.7894737124443054
40,122,,,,0.7894737124443054
41,125,,,,0.7894737124443054
42,128,,,,0.7894737124443054
43,131,,,,0.7894737124443054
44,134,,,,0.7894737124443054
45,137,,,,0.7894737124443054
46,140,,,,0.7368420958518982
47,143,,,,0.7368420958518982
48,146,,,,0.7368420958518982
49,149,,1.0,0.13278894126415253,
49,149,,,,0.7894737124443054
50,152,,,,0.7894737124443054
51,155,,,,0.7894737124443054
52,158,,,,0.7894737124443054
53,161,,,,0.7368420958518982
54,164,,,,0.7368420958518982
55,167,,,,0.7368420958518982
56,170,,,,0.7368420958518982
57,173,,,,0.7368420958518982
58,176,,,,0.7368420958518982
59,179,,,,0.7368420958518982
60,182,,,,0.7368420958518982
61,185,,,,0.7368420958518982
62,188,,,,0.7368420958518982
63,191,,,,0.7368420958518982
64,194,,,,0.7368420958518982
65,197,,,,0.7368420958518982
66,199,,0.875,0.20501992106437683,
66,200,,,,0.7368420958518982
67,203,,,,0.7368420958518982
68,206,,,,0.7368420958518982
69,209,,,,0.7368420958518982
70,212,,,,0.7368420958518982
71,215,,,,0.7368420958518982
72,218,,,,0.7368420958518982
73,221,,,,0.7368420958518982
74,224,,,,0.7368420958518982
75,227,,,,0.7368420958518982
76,230,,,,0.7894737124443054
77,233,,,,0.7894737124443054
78,236,,,,0.7894737124443054
79,239,,,,0.7368420958518982
80,242,,,,0.7368420958518982
81,245,,,,0.7368420958518982
82,248,,,,0.7368420958518982
83,249,,0.875,0.22056317329406738,
83,251,,,,0.7368420958518982
84,254,,,,0.7368420958518982
85,257,,,,0.7368420958518982
86,260,,,,0.7368420958518982
87,263,,,,0.7368420958518982
88,266,,,,0.7368420958518982
89,269,,,,0.7368420958518982
90,272,,,,0.7368420958518982
91,275,,,,0.7368420958518982
92,278,,,,0.7368420958518982
93,281,,,,0.7368420958518982
94,284,,,,0.7368420958518982
95,287,,,,0.7368420958518982
96,290,,,,0.7368420958518982
97,293,,,,0.7368420958518982
98,296,,,,0.7368420958518982
99,299,,0.8636363744735718,0.19670572876930237,
99,299,,,,0.7368420958518982
100,302,,,,0.7368420958518982
101,303,0.8101325631141663,,,
101,303,0.8947368264198303,,,
